employee_id	entered_at	enter_for
9812	1598291709	meeting
1267	1598310669	reports
2009	1598303709	call
9812	1598285049	reports
1267	1598310909	payment
1002	1598276169	meeting
9872	1598284089	call
9872	1598303349	meeting
9823	1598305089	payment
9872	1598298969	meeting
92873	1598289429	suppliement
1267	1598288529	call
9872	1598301189	payment
2009	1598305749	bathroom
1267	1598303589	payment
5432	1598274009	bathroom
92873	1598280789	bathroom
92873	1598303469	suppliement
3478	1598298969	meeting
1267	1598294289	suppliement
1002	1598307609	payment
5432	1598281389	suppliement
5432	1598306049	suppliement
92873	1598271669	reports
1002	1598286609	call
1002	1598309349	suppliement
1002	1598306589	bathroom
1002	1598286249	meeting
1267	1598281389	lunch
5432	1598306409	call
1002	1598304369	lunch
1002	1598288709	reports
8623	1598313129	suppliement
5432	1598298069	reports
9823	1598277429	bathroom
1267	1598271489	payment
1267	1598283549	reports
8623	1598290149	reports
8623	1598287149	payment
2009	1598273169	meeting
5432	1598289609	suppliement
3478	1598305629	lunch
9872	1598295789	lunch
2009	1598299029	payment
9812	1598298069	reports
8623	1598273889	payment
1002	1598274489	reports
1267	1598299329	meeting
1002	1598272929	meeting
9823	1598300589	reports
8623	1598290269	bathroom
1002	1598280249	payment
1267	1598303049	meeting
9872	1598308149	call
1267	1598279889	reports
3478	1598307489	reports
1267	1598277369	suppliement
3478	1598312649	reports
9812	1598278029	meeting
1002	1598272689	reports
9823	1598280429	suppliement
5432	1598296869	suppliement
2009	1598279529	reports
5432	1598283969	suppliement
8623	1598283849	suppliement
8623	1598305089	reports
9823	1598300469	meeting
1267	1598299209	payment
1267	1598283729	call
9812	1598289549	suppliement
9823	1598311389	payment
8623	1598298849	payment
8623	1598289489	bathroom
5432	1598270589	bathroom
1002	1598275449	suppliement
5432	1598296269	suppliement
1002	1598300709	call
1002	1598271009	reports
1002	1598301849	call
2009	1598313129	reports
8623	1598284749	reports
9872	1598305389	payment
5432	1598273049	meeting
9812	1598309769	reports
3478	1598284869	meeting
92873	1598286429	suppliement
9812	1598307129	suppliement
9823	1598278749	call
3478	1598313429	lunch
2009	1598282529	bathroom
9812	1598304549	call
2009	1598274609	lunch
9872	1598274069	payment
9823	1598275869	lunch
5432	1598276829	reports
9823	1598290689	call
9872	1598279229	meeting
92873	1598308029	lunch
3478	1598299809	meeting
2009	1598297649	bathroom
92873	1598296689	lunch
5432	1598277129	meeting
9872	1598276229	lunch
9872	1598284749	call
3478	1598286909	payment
2009	1598273229	reports
8623	1598290809	call
9872	1598286009	reports
2009	1598300289	bathroom
9812	1598295549	bathroom
3478	1598310789	meeting
9812	1598303289	bathroom
8623	1598310789	bathroom
3478	1598313249	payment
2009	1598309769	bathroom
9823	1598301969	payment
2009	1598313489	call
9872	1598296929	bathroom
92873	1598305329	reports
92873	1598304909	suppliement
92873	1598272689	bathroom
9823	1598282229	bathroom
2009	1598284509	payment
1267	1598271189	payment
9872	1598308389	call
9812	1598304489	lunch
9823	1598300289	payment
1267	1598306829	suppliement
1267	1598281689	payment
8623	1598307849	suppliement
1267	1598302029	lunch
8623	1598295069	bathroom
3478	1598282409	lunch
92873	1598279589	suppliement
5432	1598274069	reports
1267	1598285889	suppliement
1002	1598280069	meeting
1002	1598282709	call
9872	1598272509	call
1267	1598285469	call
3478	1598281629	reports
2009	1598303769	bathroom
9872	1598286069	bathroom
9823	1598301849	suppliement
1002	1598276109	payment
5432	1598306109	call
92873	1598299209	suppliement
8623	1598283189	bathroom
92873	1598275329	lunch
9812	1598289309	lunch
1267	1598280609	call
8623	1598313009	suppliement
1002	1598283969	payment
1002	1598282589	bathroom
2009	1598295609	suppliement
9812	1598287749	reports
2009	1598282889	call
3478	1598274309	call
1002	1598306889	meeting
1002	1598285169	payment
92873	1598284269	lunch
3478	1598300469	suppliement
1002	1598292189	suppliement
9872	1598306769	meeting
2009	1598300169	payment
1267	1598291229	payment
1002	1598285349	reports
92873	1598301309	lunch
3478	1598304129	meeting
9823	1598307729	lunch
5432	1598280009	payment
2009	1598307909	meeting
92873	1598311869	meeting
3478	1598275209	suppliement
5432	1598312109	lunch
5432	1598297229	lunch
5432	1598296329	reports
8623	1598275089	payment
9823	1598311569	payment
3478	1598303229	payment
92873	1598300529	call
92873	1598309769	meeting
2009	1598282109	meeting
3478	1598272749	call
92873	1598295309	payment
5432	1598289549	reports
92873	1598306349	bathroom
9872	1598296269	reports
9872	1598286969	call
9872	1598305089	bathroom
8623	1598276049	suppliement
9812	1598271849	meeting
1002	1598307309	call
2009	1598282409	suppliement
2009	1598282769	meeting
92873	1598277249	payment
92873	1598272629	call
1002	1598310069	payment
1002	1598277309	meeting
3478	1598283909	suppliement
9812	1598295249	suppliement
3478	1598297949	lunch
1267	1598274969	bathroom
2009	1598282109	bathroom
9823	1598305809	lunch
92873	1598305149	suppliement
9812	1598312289	meeting
9872	1598290329	lunch
9812	1598296269	call
3478	1598299749	reports
3478	1598301489	call
9812	1598272569	reports
9812	1598308209	suppliement
9872	1598304129	bathroom
92873	1598312649	meeting
8623	1598275869	meeting
1002	1598313369	suppliement
2009	1598294349	suppliement
3478	1598299989	call
9823	1598305209	meeting
92873	1598307669	call
92873	1598289429	suppliement
9872	1598280249	reports
92873	1598302149	suppliement
3478	1598275029	lunch
9823	1598274849	payment
1267	1598280549	reports
2009	1598296029	payment
1267	1598296389	lunch
1002	1598271729	suppliement
8623	1598280249	reports
2009	1598311269	lunch
9872	1598271429	reports
9812	1598278989	meeting
5432	1598293449	meeting
92873	1598311509	payment
1002	1598291169	bathroom
92873	1598304729	bathroom
5432	1598278269	bathroom
9872	1598279049	bathroom
92873	1598308029	payment
1267	1598270409	call
3478	1598277429	suppliement
3478	1598282589	bathroom
2009	1598311569	suppliement
9823	1598289489	suppliement
5432	1598294229	lunch
9872	1598273649	bathroom
9823	1598283609	reports
92873	1598304489	call
92873	1598285649	payment
8623	1598270409	payment
92873	1598310189	call
9872	1598308209	suppliement
3478	1598312949	reports
9872	1598301909	lunch
8623	1598277249	bathroom
2009	1598274489	meeting
5432	1598292429	lunch
8623	1598276889	meeting
92873	1598301729	lunch
8623	1598280369	bathroom
1002	1598305329	bathroom
5432	1598276529	call
9872	1598309469	call
1002	1598282049	lunch
8623	1598276289	payment
9823	1598284629	call
1002	1598293449	reports
8623	1598286069	meeting
1002	1598290989	meeting
2009	1598271069	payment
1002	1598289609	bathroom
1002	1598302149	lunch
2009	1598299809	call
3478	1598299509	payment
8623	1598282049	reports
5432	1598299509	payment
9812	1598275029	call
2009	1598283549	meeting
1267	1598274369	call
5432	1598312469	lunch
3478	1598289249	lunch
9872	1598307009	payment
9812	1598277969	reports
3478	1598300469	call
2009	1598292009	bathroom
1002	1598274489	suppliement
3478	1598310609	payment
1002	1598278329	reports
9872	1598274909	call
1002	1598274969	suppliement
92873	1598303289	lunch
2009	1598289189	meeting
2009	1598287209	suppliement
92873	1598285649	payment
9872	1598311389	payment
1002	1598310909	call
92873	1598295129	lunch
1002	1598308749	reports
9812	1598293449	reports
9812	1598277789	lunch
9812	1598301249	bathroom
5432	1598295489	lunch
92873	1598271429	lunch
1267	1598293329	lunch
1002	1598309949	reports
8623	1598293389	payment
3478	1598290509	bathroom
1002	1598298969	reports
5432	1598281449	suppliement
1002	1598277549	suppliement
9812	1598289729	reports
1267	1598272389	bathroom
92873	1598288469	call
2009	1598291709	payment
2009	1598309709	reports
5432	1598305449	bathroom
1267	1598307609	bathroom
8623	1598294649	call
8623	1598303349	meeting
92873	1598290509	bathroom
5432	1598275569	bathroom
3478	1598295249	call
1267	1598313369	call
92873	1598272449	call
1267	1598277429	meeting
5432	1598302029	meeting
2009	1598278329	lunch
8623	1598303109	meeting
3478	1598279049	payment
8623	1598290269	call
92873	1598304549	suppliement
8623	1598285409	payment
1002	1598273049	payment
92873	1598282109	meeting
5432	1598298249	suppliement
5432	1598293689	call
9872	1598289429	bathroom
1267	1598281329	lunch
9812	1598301549	payment
2009	1598304729	payment
1267	1598312409	call
9872	1598285049	reports
9812	1598280429	call
92873	1598278269	lunch
92873	1598293329	payment
2009	1598279469	suppliement
3478	1598284269	suppliement
92873	1598313189	reports
1267	1598287149	call
8623	1598297409	meeting
9823	1598291049	bathroom
5432	1598286549	meeting
9812	1598277369	payment
92873	1598270769	lunch
2009	1598293089	lunch
1267	1598303289	suppliement
9823	1598304969	meeting
3478	1598286669	lunch
92873	1598289069	meeting
9872	1598279769	meeting
5432	1598293569	payment
2009	1598299809	bathroom
1002	1598273229	lunch
2009	1598288529	payment
2009	1598272749	reports
1002	1598309649	reports
9812	1598299149	lunch
92873	1598273229	call
9872	1598292429	meeting
3478	1598291829	payment
9823	1598287929	bathroom
2009	1598303409	lunch
8623	1598275749	meeting
3478	1598296509	reports
1267	1598279169	meeting
9872	1598302449	payment
3478	1598285469	meeting
9872	1598299569	suppliement
2009	1598299029	payment
92873	1598300709	reports
9812	1598307789	payment
1267	1598294769	call
2009	1598290809	reports
92873	1598307429	suppliement
1002	1598295189	suppliement
1267	1598285469	payment
9823	1598278209	suppliement
2009	1598281389	lunch
1267	1598288349	suppliement
5432	1598290569	call
8623	1598293329	bathroom
9872	1598272749	lunch
8623	1598291949	suppliement
9823	1598292189	lunch
8623	1598275629	reports
9823	1598306949	call
8623	1598286369	reports
5432	1598295729	lunch
1002	1598279709	payment
3478	1598271609	call
9812	1598301249	meeting
2009	1598285829	bathroom
8623	1598274489	meeting
9812	1598272989	reports
9823	1598313489	bathroom
1267	1598309829	suppliement
92873	1598275329	call
1002	1598310429	lunch
92873	1598281929	payment
9823	1598310549	meeting
5432	1598311329	call
9812	1598275629	reports
9812	1598277789	reports
1267	1598301069	call
3478	1598309949	bathroom
9823	1598276469	call
3478	1598272089	reports
9823	1598298849	payment
8623	1598287089	suppliement
9812	1598273229	meeting
2009	1598273529	lunch
2009	1598309829	lunch
2009	1598311989	reports
5432	1598295069	payment
1002	1598283489	payment
9812	1598300109	meeting
2009	1598308569	call
1002	1598298189	lunch
9823	1598290449	bathroom
9812	1598282049	bathroom
2009	1598273409	call
3478	1598277129	bathroom
92873	1598307669	meeting
5432	1598270949	suppliement
5432	1598295849	bathroom
1267	1598300949	payment
92873	1598306409	meeting
8623	1598297169	meeting
92873	1598297349	lunch
9823	1598297769	reports
9812	1598285949	reports
2009	1598306589	payment
9812	1598304249	lunch
9872	1598304969	bathroom
2009	1598310069	bathroom
9823	1598290089	bathroom
1002	1598313489	reports
8623	1598298789	bathroom
5432	1598299269	lunch
1002	1598307249	meeting
9823	1598282289	payment
9872	1598294829	payment
9823	1598303409	call
92873	1598272449	payment
5432	1598303949	meeting
1002	1598280189	suppliement
9823	1598304909	call
9812	1598297289	meeting
1267	1598272929	lunch
92873	1598272989	bathroom
1002	1598308209	call
92873	1598290149	reports
1267	1598298309	suppliement
8623	1598308449	payment
92873	1598288649	meeting
1267	1598285949	bathroom
5432	1598297469	suppliement
1002	1598310189	lunch
2009	1598293449	suppliement
5432	1598288469	meeting
9872	1598296089	suppliement
5432	1598288169	call
9812	1598284449	reports
9823	1598274789	bathroom
9812	1598273049	payment
1002	1598271249	reports
1267	1598289069	reports
5432	1598279169	payment
8623	1598297889	meeting
1002	1598296869	call
9812	1598310549	call
9823	1598290149	reports
92873	1598302449	payment
3478	1598281509	meeting
5432	1598297829	bathroom
2009	1598302989	bathroom
1267	1598276649	call
9812	1598270529	suppliement
5432	1598270829	bathroom
3478	1598303949	suppliement
1267	1598298129	bathroom
1002	1598286669	bathroom
9823	1598274669	reports
9823	1598274009	meeting
8623	1598273289	lunch
92873	1598285529	reports
2009	1598280729	payment
2009	1598280789	suppliement
3478	1598278389	lunch
1002	1598292069	lunch
9823	1598271849	meeting
5432	1598307729	call
8623	1598302509	reports
5432	1598280129	meeting
9872	1598309229	bathroom
92873	1598307369	payment
1002	1598284209	payment
9872	1598284089	payment
1002	1598271309	lunch
9823	1598298789	call
5432	1598289909	call
3478	1598275029	bathroom
2009	1598308689	reports
1002	1598274189	payment
1267	1598295729	payment
8623	1598279349	meeting
8623	1598301489	call
9823	1598273949	payment
9823	1598276229	suppliement
9812	1598283789	suppliement
2009	1598275269	suppliement
5432	1598307729	lunch
3478	1598272629	meeting
3478	1598310849	meeting
1002	1598301789	suppliement
1267	1598275809	reports
3478	1598275089	suppliement
1267	1598274249	call
3478	1598293329	bathroom
9823	1598271429	call
2009	1598281929	lunch
9812	1598289429	suppliement
1267	1598308449	reports
5432	1598290089	payment
9812	1598286069	reports
3478	1598274969	payment
2009	1598313489	payment
1002	1598296269	call
5432	1598301849	bathroom
3478	1598313249	lunch
5432	1598278869	payment
2009	1598295069	bathroom
8623	1598302329	payment
3478	1598307609	suppliement
5432	1598307009	suppliement
2009	1598310309	bathroom
1267	1598273349	bathroom
3478	1598292909	payment
3478	1598272149	bathroom
92873	1598295909	lunch
9872	1598304069	meeting
5432	1598313249	bathroom
9812	1598288049	reports
8623	1598297169	reports
8623	1598272629	call
9812	1598306469	call
1002	1598307909	meeting
2009	1598278149	payment
1002	1598298369	suppliement
9872	1598299029	call
1267	1598307369	suppliement
9823	1598298909	meeting
9823	1598273889	call
9872	1598312949	suppliement
5432	1598308989	suppliement
92873	1598299569	payment
9872	1598279889	suppliement
9812	1598306709	lunch
3478	1598276289	bathroom
9812	1598283909	suppliement
9812	1598293569	reports
92873	1598307069	call
9872	1598289609	meeting
9812	1598292849	suppliement
5432	1598295969	call
92873	1598292669	reports
1267	1598305809	meeting
9812	1598309949	meeting
9872	1598303589	suppliement
9812	1598281929	payment
9812	1598311869	reports
5432	1598272569	suppliement
9872	1598304249	reports
3478	1598301549	bathroom
3478	1598283669	suppliement
1002	1598308509	payment
3478	1598303889	suppliement
1002	1598305629	lunch
8623	1598310609	call
9872	1598291109	reports
1267	1598289609	meeting
5432	1598301009	payment
9812	1598302869	meeting
9872	1598296029	reports
9823	1598271309	bathroom
9872	1598290989	meeting
9812	1598299629	reports
9812	1598309049	reports
5432	1598295609	lunch
5432	1598307069	lunch
92873	1598302149	payment
9872	1598307789	meeting
1002	1598282889	meeting
9872	1598281449	meeting
5432	1598292429	bathroom
9823	1598282229	meeting
9872	1598274789	reports
5432	1598305389	meeting
9812	1598296329	call
1267	1598288529	bathroom
5432	1598310249	lunch
8623	1598294409	payment
8623	1598280729	suppliement
1267	1598292189	call
9872	1598274249	reports
9823	1598282589	bathroom
2009	1598290389	lunch
9812	1598296089	lunch
92873	1598301849	call
92873	1598282949	lunch
1267	1598308089	reports
1002	1598301129	call
8623	1598304069	bathroom
9823	1598281989	lunch
8623	1598304129	lunch
1267	1598294709	suppliement
1002	1598305509	reports
5432	1598279409	bathroom
8623	1598279049	suppliement
8623	1598295009	reports
92873	1598283369	lunch
2009	1598279949	call
9872	1598294109	lunch
9812	1598291889	suppliement
9872	1598305449	payment
1002	1598274969	bathroom
1002	1598312649	lunch
3478	1598284809	suppliement
5432	1598276889	payment
9812	1598284629	payment
2009	1598281509	payment
92873	1598308389	meeting
5432	1598299809	bathroom
9823	1598276409	payment
1267	1598281809	payment
8623	1598274129	meeting
1002	1598300109	reports
2009	1598274789	meeting
5432	1598294889	reports
5432	1598290269	bathroom
8623	1598302749	call
1002	1598272809	meeting
1002	1598275569	lunch
1002	1598294589	lunch
9872	1598290149	meeting
1267	1598275569	lunch
3478	1598291889	payment
9812	1598286729	meeting
3478	1598310009	meeting
5432	1598274669	bathroom
9872	1598278029	payment
1002	1598287809	suppliement
92873	1598282949	payment
1002	1598293149	lunch
9823	1598310429	lunch
5432	1598275989	payment
9823	1598277909	lunch
1267	1598276169	bathroom
8623	1598312709	call
2009	1598307729	lunch
